NACA 4412
   1.0001665   0.0012489
   0.9995752   0.0014130
   0.9978026   0.0019038
   0.9948524   0.0027177
   0.9907309   0.0038487
   0.9854466   0.0052882
   0.9790109   0.0070257
   0.9714375   0.0090484
   0.9627424   0.0113415
   0.9529445   0.0138885
   0.9420650   0.0166713
   0.9301275   0.0196704
   0.9171581   0.0228650
   0.9031854   0.0262332
   0.8882405   0.0297522
   0.8723567   0.0333989
   0.8555698   0.0371492
   0.8379176   0.0409789
   0.8194405   0.0448637
   0.8001807   0.0487791
   0.7801827   0.0527005
   0.7594927   0.0566039
   0.7381592   0.0604651
   0.7162320   0.0642604
   0.6937630   0.0679667
   0.6708053   0.0715612
   0.6474139   0.0750216
   0.6236448   0.0783264
   0.5995553   0.0814548
   0.5752039   0.0843865
   0.5506500   0.0871026
   0.5259537   0.0895848
   0.5011762   0.0918161
   0.4763787   0.0937806
   0.4516232   0.0954639
   0.4269717   0.0968532
   0.4024864   0.0979371
   0.3778786   0.0986393
   0.3535177   0.0988578
   0.3295098   0.0985934
   0.3059209   0.0978516
   0.2828161   0.0966415
   0.2602592   0.0949761
   0.2383126   0.0928721
   0.2170367   0.0903498
   0.1964900   0.0874324
   0.1767283   0.0841466
   0.1578050   0.0805217
   0.1397703   0.0765894
   0.1226716   0.0723835
   0.1065527   0.0679392
   0.0914542   0.0632931
   0.0774131   0.0584823
   0.0644628   0.0535438
   0.0526331   0.0485144
   0.0419501   0.0434300
   0.0324366   0.0383249
   0.0241115   0.0332313
   0.0169903   0.0281792
   0.0110852   0.0231955
   0.0064051   0.0183039
   0.0029555   0.0135246
   0.0007391   0.0088735
  -0.0002449   0.0043628
   0.0000000   0.0000000
   0.0014495  -0.0041220
   0.0040762  -0.0079134
   0.0078680  -0.0113745
   0.0128097  -0.0145071
   0.0188836  -0.0173140
   0.0260694  -0.0197990
   0.0343445  -0.0219672
   0.0436839  -0.0238251
   0.0540606  -0.0253801
   0.0654457  -0.0266415
   0.0778086  -0.0276196
   0.0911173  -0.0283265
   0.1053383  -0.0287755
   0.1204369  -0.0289818
   0.1363773  -0.0289620
   0.1531229  -0.0287340
   0.1706360  -0.0283177
   0.1888784  -0.0277338
   0.2078107  -0.0270046
   0.2273930  -0.0261535
   0.2475847  -0.0252047
   0.2683441  -0.0241831
   0.2896288  -0.0231141
   0.3113957  -0.0220232
   0.3336004  -0.0209358
   0.3561977  -0.0198768
   0.3791412  -0.0188702
   0.4024232  -0.0179384
   0.4262978  -0.0170108
   0.4503597  -0.0160417
   0.4745536  -0.0150462
   0.4988238  -0.0140383
   0.5231139  -0.0130312
   0.5473672  -0.0120367
   0.5715266  -0.0110655
   0.5955350  -0.0101268
   0.6193354  -0.0092282
   0.6428708  -0.0083760
   0.6660845  -0.0075751
   0.6889205  -0.0068290
   0.7113231  -0.0061396
   0.7332376  -0.0055080
   0.7546100  -0.0049340
   0.7753876  -0.0044164
   0.7955186  -0.0039534
   0.8149528  -0.0035422
   0.8336413  -0.0031798
   0.8515370  -0.0028627
   0.8685944  -0.0025871
   0.8847699  -0.0023494
   0.9000221  -0.0021457
   0.9143115  -0.0019722
   0.9276011  -0.0018254
   0.9398563  -0.0017021
   0.9510447  -0.0015992
   0.9611371  -0.0015140
   0.9701066  -0.0014441
   0.9779294  -0.0013874
   0.9845846  -0.0013423
   0.9900544  -0.0013072
   0.9943241  -0.0012811
   0.9973821  -0.0012630
   0.9992202  -0.0012524
   0.9998335  -0.0012489
