NACA 6412
   1.0002471   0.0012355
   0.9996611   0.0014388
   0.9979044   0.0020471
   0.9949803   0.0030558
   0.9908947   0.0044572
   0.9856555   0.0062408
   0.9792732   0.0083932
   0.9717604   0.0108983
   0.9631324   0.0137375
   0.9534065   0.0168901
   0.9426026   0.0203329
   0.9307431   0.0240413
   0.9178526   0.0279888
   0.9039583   0.0321474
   0.8890896   0.0364883
   0.8732784   0.0409814
   0.8565591   0.0455962
   0.8389683   0.0503016
   0.8205447   0.0550662
   0.8013294   0.0598586
   0.7813658   0.0646474
   0.7606992   0.0694017
   0.7393768   0.0740908
   0.7174481   0.0786847
   0.6949641   0.0831540
   0.6719777   0.0874703
   0.6485434   0.0916061
   0.6247173   0.0955350
   0.6005568   0.0992318
   0.5761207   0.1026726
   0.5514690   0.1058352
   0.5266627   0.1086987
   0.5017637   0.1112442
   0.4768347   0.1134546
   0.4519390   0.1153150
   0.4271402   0.1168125
   0.4025022   0.1179367
   0.3775630   0.1185773
   0.3528483   0.1185842
   0.3284894   0.1179642
   0.3045575   0.1167308
   0.2811232   0.1149029
   0.2582553   0.1125044
   0.2360211   0.1095642
   0.2144855   0.1061155
   0.1937108   0.1021959
   0.1737565   0.0978467
   0.1546786   0.0931124
   0.1365298   0.0880402
   0.1193586   0.0826794
   0.1032101   0.0770808
   0.0881249   0.0712958
   0.0741397   0.0653762
   0.0612870   0.0593731
   0.0495952   0.0533364
   0.0390884   0.0473141
   0.0297872   0.0413516
   0.0217078   0.0354914
   0.0148630   0.0297721
   0.0092620   0.0242281
   0.0049105   0.0188893
   0.0018108   0.0137804
  -0.0000378   0.0089210
  -0.0006391   0.0043248
   0.0000000   0.0000000
   0.0018437  -0.0039637
   0.0048531  -0.0074807
   0.0090127  -0.0105553
   0.0143043  -0.0131941
   0.0207068  -0.0154058
   0.0281967  -0.0172018
   0.0367482  -0.0185953
   0.0463333  -0.0196019
   0.0569223  -0.0202393
   0.0684836  -0.0205270
   0.0809844  -0.0204869
   0.0943907  -0.0201426
   0.1086676  -0.0195194
   0.1237795  -0.0186447
   0.1396903  -0.0175472
   0.1563635  -0.0162572
   0.1737624  -0.0148063
   0.1918502  -0.0132275
   0.2105899  -0.0115542
   0.2299443  -0.0098211
   0.2498762  -0.0080630
   0.2703480  -0.0063150
   0.2913217  -0.0046119
   0.3127590  -0.0029883
   0.3346208  -0.0014777
   0.3568670  -0.0001126
   0.3794568   0.0010763
   0.4024074   0.0020613
   0.4261293   0.0029510
   0.4500439   0.0038183
   0.4740976   0.0046470
   0.4982363   0.0054225
   0.5224050   0.0061318
   0.5465482   0.0067636
   0.5706098   0.0073089
   0.5945335   0.0077602
   0.6182629   0.0081124
   0.6417412   0.0083623
   0.6649121   0.0085088
   0.6877193   0.0085527
   0.7101070   0.0084965
   0.7320199   0.0083447
   0.7534036   0.0081031
   0.7742044   0.0077787
   0.7943699   0.0073800
   0.8138486   0.0069161
   0.8325907   0.0063971
   0.8505476   0.0058335
   0.8676727   0.0052362
   0.8839209   0.0046159
   0.8992493   0.0039838
   0.9136170   0.0033504
   0.9269855   0.0027262
   0.9393186   0.0021209
   0.9505828   0.0015439
   0.9607472   0.0010037
   0.9697836   0.0005082
   0.9776672   0.0000642
   0.9843757  -0.0003219
   0.9898906  -0.0006450
   0.9941962  -0.0009008
   0.9972803  -0.0010860
   0.9991343  -0.0011980
   0.9997529  -0.0012355
