NACA 2412
   1.0000838   0.0012572
   0.9994871   0.0013816
   0.9976982   0.0017540
   0.9947212   0.0023716
   0.9905628   0.0032298
   0.9852325   0.0043226
   0.9787422   0.0056420
   0.9711067   0.0071787
   0.9623434   0.0089219
   0.9524723   0.0108596
   0.9415158   0.0129785
   0.9294991   0.0152645
   0.9164499   0.0177026
   0.9023983   0.0202770
   0.8873767   0.0229715
   0.8714200   0.0257693
   0.8545654   0.0286534
   0.8368523   0.0316065
   0.8183222   0.0346110
   0.7990186   0.0376497
   0.7789870   0.0407048
   0.7582749   0.0437588
   0.7369313   0.0467945
   0.7150070   0.0497943
   0.6925542   0.0527410
   0.6696267   0.0556174
   0.6462794   0.0584066
   0.6225684   0.0610916
   0.5985510   0.0636558
   0.5742851   0.0660828
   0.5498296   0.0683565
   0.5252440   0.0704611
   0.5005882   0.0723814
   0.4759225   0.0741027
   0.4513073   0.0756111
   0.4268033   0.0768933
   0.4024706   0.0779374
   0.3781942   0.0786996
   0.3541875   0.0791239
   0.3305320   0.0792053
   0.3072885   0.0789413
   0.2845172   0.0783322
   0.2622769   0.0773805
   0.2406253   0.0760914
   0.2196182   0.0744727
   0.1993098   0.0725345
   0.1797525   0.0702895
   0.1609961   0.0677526
   0.1430885   0.0649407
   0.1260747   0.0618729
   0.1099973   0.0585695
   0.0948959   0.0550524
   0.0808075   0.0513446
   0.0677658   0.0474694
   0.0558017   0.0434506
   0.0449431   0.0393119
   0.0352144   0.0350762
   0.0266372   0.0307657
   0.0192300   0.0264013
   0.0130081   0.0220021
   0.0079837   0.0175853
   0.0041660   0.0131657
   0.0015612   0.0087558
   0.0001724   0.0043649
   0.0000000   0.0000000
   0.0010321  -0.0042446
   0.0032541  -0.0082757
   0.0066575  -0.0120907
   0.0112310  -0.0156869
   0.0169606  -0.0190614
   0.0238296  -0.0222112
   0.0318187  -0.0251337
   0.0409061  -0.0278263
   0.0510677  -0.0302869
   0.0622770  -0.0325142
   0.0745056  -0.0345073
   0.0877229  -0.0362667
   0.1018966  -0.0377937
   0.1169923  -0.0390908
   0.1329742  -0.0401621
   0.1498047  -0.0410131
   0.1674449  -0.0416506
   0.1858542  -0.0420831
   0.2049909  -0.0423207
   0.2248116  -0.0423746
   0.2452720  -0.0422577
   0.2663263  -0.0419840
   0.2879277  -0.0415685
   0.3100280  -0.0410271
   0.3325782  -0.0403764
   0.3555278  -0.0396334
   0.3788256  -0.0388150
   0.4024390  -0.0379381
   0.4264663  -0.0369722
   0.4506755  -0.0359000
   0.4750099  -0.0347355
   0.4994118  -0.0334925
   0.5238237  -0.0321843
   0.5481875  -0.0308236
   0.5724454  -0.0294223
   0.5965394  -0.0279918
   0.6204118  -0.0265425
   0.6440053  -0.0250838
   0.6672631  -0.0236244
   0.6901292  -0.0221721
   0.7125481  -0.0207339
   0.7344654  -0.0193160
   0.7558278  -0.0179239
   0.7765832  -0.0165627
   0.7966807  -0.0152368
   0.8160711  -0.0139503
   0.8347067  -0.0127069
   0.8525414  -0.0115102
   0.8695311  -0.0103635
   0.8856338  -0.0092701
   0.9008093  -0.0082333
   0.9150197  -0.0072562
   0.9282295  -0.0063420
   0.9404055  -0.0054939
   0.9515170  -0.0047149
   0.9615361  -0.0040082
   0.9704373  -0.0033766
   0.9781981  -0.0028229
   0.9847988  -0.0023496
   0.9902224  -0.0019591
   0.9944553  -0.0016532
   0.9974865  -0.0014336
   0.9993084  -0.0013014
   0.9999162  -0.0012572
